date,pm2.5,temperature,pressure,humidity,wind_direction,wind_speed,aodfill,aod,weather
2017-06-02 04:00:00,24.16666666666667,20.5,1002.4,43,83.0,5.0,0.5721985933333333,0.0,Sunny/clear
2017-06-02 05:00:00,22.66666666666667,21.1,1002.6,43,80.0,3.8,0.5095275466666667,0.0,Sunny/clear
2017-06-02 06:00:00,20.416666666666668,21.5,1002.6,40,102.0,3.5,0.4468564999999999,0.4468564999999999,Sunny/clear
2017-06-02 07:00:00,24.75,21.9,1002.4,42,105.0,3.1,0.4549787333333333,0.0,Sunny/clear
2017-06-02 08:00:00,21.0,21.2,1002.5,43,89.0,5.0,0.4631009666666666,0.0,Sunny/clear
2017-06-02 09:00:00,22.25,20.4,1003.5,44,139.0,3.9,0.4712232,0.4712232,Sunny/clear
2017-06-02 10:00:00,21.58333333333333,19.8,1004.1,46,118.0,3.2,0.4480318666666667,0.0,Sunny/clear
2017-06-02 11:00:00,19.33333333333333,18.8,1005.2,50,132.0,2.8,0.4248405333333334,0.0,Sunny/clear
2017-06-02 12:00:00,18.166666666666668,17.9,1006.6,53,112.0,2.8,0.4016492,0.4016492,Sunny/clear
2017-06-02 13:00:00,20.58333333333333,17.5,1008.0,53,106.0,2.8,0.3977988333333334,0.0,Sunny/clear
2017-06-02 14:00:00,19.58333333333333,17.0,1009.0,54,108.0,1.5,0.3939484666666667,0.0,Sunny/clear
2017-06-02 15:00:00,18.08333333333333,16.4,1009.3,56,39.0,0.7,0.3900981,0.3900981,Sunny/clear
2017-06-03 01:00:00,47.5,21.1,1010.1,47,197.0,1.6,0.30802656,0.0,Sunny/clear
2017-06-03 02:00:00,45.5,22.0,1009.6,44,271.0,1.5,0.2951925,0.0,Sunny/clear
2017-06-03 03:00:00,47.41666666666666,23.7,1009.0,41,143.0,1.6,0.28235844,0.28235844,Sunny/clear
2017-06-03 04:00:00,43.08333333333334,24.6,1008.6,37,198.0,3.1,0.3890296266666666,0.0,Sunny/clear
2017-06-03 05:00:00,41.41666666666666,25.1,1008.0,35,197.0,2.9,0.4957008133333333,0.0,Sunny/clear
2017-06-03 06:00:00,34.666666666666664,25.6,1007.4,34,224.0,2.8,0.602372,0.602372,Sunny/clear
2017-06-03 07:00:00,30.83333333333333,26.5,1006.4,28,197.0,2.6,0.5600755999999999,0.0,Sunny/clear
2017-06-03 08:00:00,21.66666666666667,27.1,1005.6,25,200.0,3.8,0.5177791999999999,0.0,Sunny/clear
2017-06-03 09:00:00,16.916666666666668,27.0,1005.2,26,236.0,3.9,0.4754827999999999,0.4754827999999999,Sunny/clear
2017-06-03 10:00:00,18.08333333333333,26.8,1005.0,28,235.0,4.2,0.4587679666666666,0.0,Sunny/clear
2017-06-03 11:00:00,17.166666666666668,25.9,1005.1,27,235.0,3.2,0.4420531333333333,0.0,Sunny/clear
2017-06-03 12:00:00,16.0,24.3,1005.6,30,222.0,1.9,0.4253383,0.4253383,Sunny/clear
2017-06-03 13:00:00,18.83333333333333,23.6,1006.2,34,230.0,2.8,0.39816496,0.0,Sunny/clear
2017-06-03 14:00:00,22.91666666666667,22.6,1006.6,39,220.0,2.0,0.37099162,0.0,Sunny/clear
2017-06-03 15:00:00,25.83333333333333,21.5,1006.5,40,219.0,1.7,0.34381828,0.34381828,Sunny/clear
2017-06-03 16:00:00,24.16666666666667,20.7,1006.6,41,205.0,2.2,0.32196602,0.0,Sunny/clear
2017-06-03 17:00:00,27.75,19.2,1006.6,50,212.0,2.3,0.30011376,0.0,Sunny/clear
2017-06-03 18:00:00,29.25,18.8,1006.4,49,204.0,1.5,0.2782615,0.2782615,Sunny/clear
2017-06-03 19:00:00,33.833333333333336,17.5,1006.5,53,219.0,1.0,0.2662660533333333,0.0,Sunny/clear
2017-06-03 20:00:00,35.916666666666664,16.9,1006.5,54,160.0,0.4,0.2542706066666667,0.0,Sunny/clear
2017-06-03 21:00:00,38.083333333333336,15.6,1006.8,60,291.0,0.5,0.24227516,0.24227516,Sunny/clear
2017-06-03 22:00:00,38.91666666666666,17.3,1007.1,52,223.0,0.7,0.2469629533333333,0.0,Sunny/clear
2017-06-03 23:00:00,42.41666666666666,19.6,1007.4,46,222.0,1.2,0.25165074666666665,0.0,Sunny/clear
2017-06-04 00:00:00,59.16666666666666,22.2,1007.6,43,73.0,0.6,0.25633854,0.25633854,Sunny/clear
2017-06-04 01:00:00,65.0,23.9,1007.4,40,96.0,1.1,0.25073444,0.0,Sunny/clear
2017-06-04 02:00:00,64.0,25.3,1007.3,36,228.0,1.9,0.24513034,0.0,Sunny/clear
2017-06-04 03:00:00,56.58333333333334,27.0,1006.9,32,142.0,2.5,0.23952624,0.23952624,Sunny/clear
2017-06-04 04:00:00,65.83333333333333,28.7,1006.3,30,243.0,3.2,0.25251021,0.0,Sunny/clear
2017-06-04 05:00:00,67.83333333333333,29.6,1005.5,28,205.0,3.1,0.26549418,0.0,Sunny/clear
2017-06-04 06:00:00,62.66666666666666,30.8,1004.8,26,214.0,3.1,0.27847815,0.27847815,Sunny/clear
2017-06-04 07:00:00,55.33333333333334,31.3,1004.3,25,225.0,3.3,0.2912830433333333,0.0,Sunny/clear
2017-06-04 08:00:00,51.33333333333334,31.8,1004.3,22,201.0,3.1,0.3040879366666667,0.0,Sunny/clear
2017-06-04 09:00:00,44.25,31.2,1004.7,21,208.0,3.5,0.31689283,0.31689283,Sunny/clear
2017-06-04 10:00:00,39.16666666666666,30.8,1004.7,24,228.0,3.4,0.31794719666666665,0.0,Sunny/clear
2017-06-04 11:00:00,38.66666666666666,29.5,1005.2,24,211.0,2.3,0.3190015633333333,0.0,Sunny/clear
2017-06-04 12:00:00,29.5,27.9,1005.8,29,227.0,2.0,0.32005593,0.32005593,Sunny/clear
2017-06-04 13:00:00,40.333333333333336,26.6,1006.5,32,222.0,1.5,0.3152657133333333,0.0,Sunny/clear
2017-06-04 14:00:00,41.66666666666666,25.4,1006.7,36,220.0,1.5,0.3104754966666667,0.0,Sunny/clear
2017-06-04 15:00:00,40.833333333333336,24.7,1006.9,38,169.0,1.8,0.30568528,0.30568528,Sunny/clear
2017-06-04 23:00:00,64.83333333333333,22.1,1008.9,53,60.0,1.7,0.3296105266666667,0.0,Haze
2017-06-05 00:00:00,72.66666666666667,23.7,1008.9,47,46.0,1.9,0.33466965,0.33466965,Haze
2017-06-05 01:00:00,70.41666666666667,25.7,1008.9,42,53.0,1.9,0.36491290666666665,0.0,Haze
2017-06-05 02:00:00,86.66666666666669,27.4,1008.8,37,101.0,1.6,0.3951561633333333,0.0,Haze
2017-06-05 03:00:00,93.16666666666669,28.4,1008.6,31,175.0,1.5,0.42539942,0.42539942,Haze
2017-06-05 04:00:00,91.66666666666669,28.9,1008.5,32,138.0,1.5,0.45836758,0.0,Sunny/clear
2017-06-05 05:00:00,85.5,29.1,1008.1,29,165.0,2.1,0.49133574,0.0,Sunny/clear
2017-06-05 06:00:00,71.66666666666667,29.1,1007.6,32,177.0,1.4,0.5243039,0.5243039,Sunny/clear
2017-06-05 07:00:00,60.75,28.6,1007.0,34,200.0,2.3,0.4904730666666667,0.0,Haze
2017-06-05 08:00:00,78.58333333333333,28.3,1006.8,33,210.0,2.4,0.4566422333333334,0.0,Haze
2017-06-05 09:00:00,87.33333333333331,28.4,1006.6,30,212.0,1.4,0.4228114000000001,0.4228114000000001,Haze
2017-06-05 14:00:00,49.25,24.9,1007.9,30,198.0,2.6,0.2424273766666667,0.0,Sunny/clear
2017-06-05 15:00:00,40.25,23.4,1008.9,41,254.0,3.0,0.2271226,0.2271226,Rain
2017-06-05 16:00:00,39.583333333333336,19.6,1009.0,61,275.0,5.7,0.24390721,0.0,Rain
2017-06-05 17:00:00,36.16666666666666,18.1,1009.1,72,288.0,1.6,0.26069182,0.0,Rain
2017-06-05 18:00:00,36.25,17.9,1008.5,79,324.0,0.7,0.27747643,0.27747643,Rain
2017-06-05 19:00:00,36.91666666666666,17.6,1008.0,85,77.0,1.0,0.28823252666666666,0.0,Rain
2017-06-05 20:00:00,35.25,17.4,1008.0,88,229.0,0.7,0.2989886233333333,0.0,Rain
2017-06-05 21:00:00,36.66666666666666,17.1,1007.9,88,56.0,1.7,0.30974472,0.30974472,Rain
2017-06-05 22:00:00,44.83333333333334,16.9,1007.7,86,55.0,1.6,0.32974809666666666,0.0,Rain
2017-06-05 23:00:00,41.25,17.1,1007.7,87,90.0,1.4,0.3497514733333333,0.0,Rain
2017-06-06 00:00:00,43.5,17.1,1007.3,83,86.0,2.1,0.36975485,0.36975485,Rain
2017-06-06 01:00:00,37.91666666666666,16.9,1007.2,83,68.0,1.9,0.3898202000000001,0.0,Rain
2017-06-06 02:00:00,39.5,17.0,1007.2,81,212.0,2.9,0.40988555,0.0,Haze
2017-06-06 03:00:00,42.41666666666666,17.1,1007.3,80,205.0,2.7,0.4299509,0.4299509,Haze
2017-06-06 04:00:00,47.41666666666666,17.6,1006.7,77,215.0,1.9,0.4529739166666667,0.0,Haze
2017-06-06 05:00:00,54.33333333333334,17.9,1006.1,72,241.0,2.3,0.4759969333333334,0.0,Haze
2017-06-06 06:00:00,43.66666666666666,18.7,1005.5,69,257.0,2.7,0.49901995,0.49901995,Sunny/clear
2017-06-06 07:00:00,31.66666666666667,18.8,1005.3,68,268.0,2.0,0.5082155666666667,0.0,Sunny/clear
2017-06-06 08:00:00,23.16666666666667,19.1,1004.9,66,235.0,2.3,0.5174111833333334,0.0,Rain
2017-06-06 09:00:00,20.75,19.5,1004.8,66,241.0,2.3,0.5266068,0.5266068,Rain
2017-06-06 10:00:00,25.33333333333333,19.5,1004.4,64,213.0,1.9,0.5612897333333333,0.0,Sunny/clear
2017-06-06 11:00:00,31.33333333333333,19.0,1004.8,66,211.0,2.1,0.5959726666666667,0.0,Sunny/clear
2017-06-06 12:00:00,29.25,18.5,1005.1,72,205.0,2.3,0.6306556,0.6306556,Sunny/clear
2017-06-06 13:00:00,37.75,18.2,1005.8,74,214.0,2.1,0.6319954999999999,0.0,Sunny/clear
2017-06-06 14:00:00,40.083333333333336,17.9,1005.8,76,204.0,1.7,0.6333354,0.0,Sunny/clear
2017-06-06 15:00:00,34.25,17.1,1005.6,80,197.0,1.8,0.6346753,0.6346753,Haze
2017-06-06 17:00:00,45.0,16.4,1005.2,85,227.0,1.6,0.5891446333333334,0.0,Haze
2017-06-06 18:00:00,48.83333333333334,15.7,1005.0,87,225.0,0.8,0.5663793,0.5663793,Haze
2017-06-06 19:00:00,50.41666666666666,15.6,1004.6,87,231.0,1.6,0.5200494766666667,0.0,Haze
2017-06-06 20:00:00,57.5,15.1,1004.5,88,235.0,1.1,0.4737196533333333,0.0,Haze
2017-06-06 21:00:00,52.75,14.7,1004.6,90,203.0,0.9,0.42738983,0.42738983,Fog
2017-06-06 22:00:00,59.83333333333334,15.3,1005.0,90,207.0,1.7,0.3648598233333333,0.0,Fog
2017-06-06 23:00:00,68.16666666666667,16.3,1005.2,86,263.0,1.6,0.3023298166666667,0.0,Haze
2017-06-07 00:00:00,78.0,19.1,1005.4,71,56.0,0.7,0.23979981,0.23979981,Haze
2017-06-07 01:00:00,80.33333333333333,21.1,1005.6,64,310.0,1.0,0.2184721,0.0,Haze
2017-06-07 02:00:00,79.91666666666667,22.6,1005.3,62,263.0,1.1,0.19714439,0.0,Haze
2017-06-07 03:00:00,75.08333333333333,24.6,1005.0,53,220.0,2.3,0.17581668,0.17581668,Haze
2017-06-07 04:00:00,47.5,27.6,1004.2,30,328.0,3.2,0.17745144666666668,0.0,Sunny/clear
2017-06-07 05:00:00,29.0,28.4,1003.5,30,291.0,2.9,0.17908621333333336,0.0,Sunny/clear
2017-06-07 06:00:00,26.5,29.1,1002.9,29,126.0,1.5,0.18072098,0.18072098,Sunny/clear
2017-06-07 07:00:00,29.16666666666667,29.9,1002.6,29,260.0,3.1,0.16244639,0.0,Sunny/clear
2017-06-07 08:00:00,27.5,30.2,1002.1,30,229.0,3.7,0.14417180000000002,0.0,Sunny/clear
2017-06-07 09:00:00,26.58333333333333,30.1,1001.6,30,263.0,3.6,0.12589721,0.12589721,Sunny/clear
2017-06-07 10:00:00,23.33333333333333,29.8,1001.6,31,244.0,3.4,0.12062092333333335,0.0,Sunny/clear
2017-06-07 11:00:00,27.41666666666667,28.6,1002.2,34,229.0,3.3,0.11534463666666668,0.0,Sunny/clear
2017-06-07 12:00:00,29.75,27.1,1002.5,40,189.0,1.3,0.11006835,0.11006835,Sunny/clear
2017-06-07 13:00:00,34.833333333333336,25.8,1003.1,43,197.0,1.9,0.10760816,0.0,Sunny/clear
2017-06-07 14:00:00,40.66666666666666,24.5,1003.4,47,222.0,1.8,0.10514797,0.0,Sunny/clear
2017-06-07 15:00:00,39.083333333333336,24.2,1003.8,46,232.0,2.4,0.10268778,0.10268778,Sunny/clear
2017-06-07 16:00:00,38.66666666666666,23.0,1003.6,51,218.0,2.1,0.10368537666666668,0.0,Sunny/clear
2017-06-07 17:00:00,39.833333333333336,21.7,1003.6,56,212.0,1.2,0.10468297333333336,0.0,Rain
2017-06-07 19:00:00,32.416666666666664,18.3,1003.4,71,109.0,0.5,0.10906330333333332,0.0,Sunny/clear
2017-06-07 20:00:00,25.0,17.3,1003.5,76,49.0,0.5,0.11244603666666668,0.0,Sunny/clear
2017-06-07 21:00:00,27.08333333333333,16.8,1003.9,78,351.0,0.5,0.11582877,0.11582877,Haze
2017-06-07 22:00:00,21.91666666666667,19.7,1004.5,65,46.0,1.1,0.12020813666666665,0.0,Sunny/clear
2017-06-07 23:00:00,28.58333333333333,21.9,1004.4,51,57.0,1.5,0.12458750333333335,0.0,Sunny/clear
2017-06-08 00:00:00,26.33333333333333,23.8,1003.9,45,38.0,2.0,0.12896687,0.12896687,Sunny/clear
2017-06-08 01:00:00,29.16666666666667,25.8,1003.9,38,31.0,1.3,0.12736058,0.0,Sunny/clear
2017-06-08 02:00:00,29.08333333333333,27.3,1003.5,37,158.0,1.1,0.12575429000000002,0.0,Sunny/clear
2017-06-08 03:00:00,25.75,29.2,1003.0,34,208.0,2.1,0.124148,0.124148,Sunny/clear
2017-06-08 04:00:00,27.16666666666667,31.3,1002.3,29,222.0,2.6,0.17053890000000002,0.0,Sunny/clear
2017-06-08 05:00:00,28.75,32.8,1001.3,22,241.0,2.7,0.21692980000000006,0.0,Sunny/clear
2017-06-08 06:00:00,25.91666666666667,31.7,1000.8,19,167.0,1.5,0.2633207,0.2633207,Rain
2017-06-08 07:00:00,17.333333333333332,29.9,999.4,28,161.0,3.7,0.26104834666666665,0.0,Rain
2017-06-08 08:00:00,16.5,31.8,999.3,24,240.0,2.9,0.2587759933333333,0.0,Sunny/clear
2017-06-08 09:00:00,14.166666666666664,32.1,998.6,22,205.0,2.2,0.25650364,0.25650364,Sunny/clear
2017-06-08 10:00:00,11.583333333333336,29.9,999.4,25,58.0,5.1,0.24392483666666664,0.0,Sunny/clear
2017-06-08 11:00:00,13.083333333333336,28.3,999.6,28,62.0,1.9,0.2313460333333333,0.0,Sunny/clear
2017-06-08 12:00:00,16.583333333333332,26.8,999.5,33,120.0,1.4,0.21876723,0.21876723,Sunny/clear
2017-06-08 14:00:00,30.25,23.1,1000.0,45,48.0,0.3,0.22899981000000005,0.0,Sunny/clear
2017-06-08 15:00:00,31.83333333333333,23.7,1000.4,43,232.0,1.4,0.2341161,0.2341161,Sunny/clear
2017-06-08 16:00:00,28.0,21.3,1000.1,53,96.0,0.4,0.21751344333333333,0.0,Haze
2017-06-08 17:00:00,20.666666666666668,21.5,999.9,51,223.0,1.6,0.20091078666666667,0.0,Sunny/clear
2017-06-08 18:00:00,23.66666666666667,21.8,999.5,52,220.0,1.9,0.18430813,0.18430813,Sunny/clear
2017-06-08 19:00:00,25.25,22.4,999.7,56,233.0,2.1,0.17783168333333332,0.0,Sunny/clear
2017-06-08 20:00:00,22.0,20.1,999.6,66,221.0,1.5,0.17135523666666666,0.0,Sunny/clear
2017-06-08 21:00:00,24.25,18.6,1000.0,74,247.0,0.8,0.16487879,0.16487879,Sunny/clear
2017-06-08 22:00:00,26.25,20.1,1000.2,69,256.0,0.4,0.16301145333333333,0.0,Sunny/clear
2017-06-08 23:00:00,24.83333333333333,23.0,1000.0,53,261.0,0.6,0.16114411666666667,0.0,Sunny/clear
2017-06-09 00:00:00,25.16666666666667,25.0,1000.4,47,281.0,1.0,0.15927678,0.15927678,Sunny/clear
2017-06-09 01:00:00,24.58333333333333,27.8,1000.1,39,270.0,0.7,0.15755743666666666,0.0,Sunny/clear
2017-06-09 02:00:00,30.91666666666667,29.7,999.4,30,12.0,1.3,0.15583809333333332,0.0,Sunny/clear
2017-06-09 03:00:00,30.75,31.4,999.2,31,236.0,2.0,0.15411875,0.15411875,Sunny/clear
2017-06-09 04:00:00,33.833333333333336,33.4,998.4,28,152.0,2.7,0.16185437333333333,0.0,Sunny/clear
2017-06-09 05:00:00,42.833333333333336,35.4,997.3,25,211.0,3.0,0.16958999666666666,0.0,Sunny/clear
2017-06-09 06:00:00,38.5,37.5,996.4,18,226.0,3.8,0.17732562,0.17732562,Sunny/clear
2017-06-09 07:00:00,25.75,37.7,995.9,15,229.0,5.1,0.1756498,0.0,Sunny/clear
2017-06-09 08:00:00,24.66666666666667,37.4,995.5,15,230.0,5.3,0.17397398,0.0,Sunny/clear
2017-06-09 09:00:00,25.91666666666667,37.8,995.0,13,230.0,5.8,0.17229816,0.17229816,Sunny/clear
2017-06-09 10:00:00,25.16666666666667,36.4,995.0,15,221.0,4.7,0.17502438333333334,0.0,Sunny/clear
2017-06-09 11:00:00,27.16666666666667,34.8,995.4,18,219.0,2.9,0.17775060666666667,0.0,Sunny/clear
2017-06-09 12:00:00,29.16666666666667,32.6,995.8,19,215.0,2.0,0.18047683,0.18047683,Sunny/clear
2017-06-09 13:00:00,30.83333333333333,29.3,998.0,39,109.0,4.2,0.19195569666666668,0.0,Sunny/clear
2017-06-09 14:00:00,44.83333333333334,24.8,999.6,40,116.0,6.0,0.20343456333333326,0.0,Sunny/clear
2017-06-09 15:00:00,31.0,23.8,1000.8,29,104.0,5.7,0.21491343,0.21491343,Sunny/clear
2017-06-09 16:00:00,18.25,23.1,1002.4,29,80.0,3.9,0.23241742666666665,0.0,Sunny/clear
2017-06-09 17:00:00,17.083333333333332,22.8,1003.0,27,87.0,3.6,0.2499214233333333,0.0,Sunny/clear
2017-06-09 18:00:00,14.5,22.0,1003.7,32,68.0,3.0,0.26742542,0.26742542,Sunny/clear
2017-06-09 19:00:00,16.833333333333332,21.5,1004.0,32,34.0,1.9,0.26241778000000004,0.0,Sunny/clear
2017-06-09 20:00:00,18.33333333333333,21.1,1004.5,33,36.0,1.0,0.25741014,0.0,Sunny/clear
2017-06-09 21:00:00,19.5,19.6,1004.9,40,65.0,1.0,0.25240250000000003,0.25240250000000003,Sunny/clear
2017-06-09 22:00:00,21.416666666666668,19.1,1005.5,45,48.0,0.9,0.24495415000000004,0.0,Sunny/clear
2017-06-09 23:00:00,17.666666666666668,22.2,1006.0,31,78.0,2.1,0.2375058,0.0,Sunny/clear
2017-06-10 00:00:00,19.0,24.0,1006.1,18,86.0,4.7,0.23005745,0.23005745,Sunny/clear
2017-06-10 01:00:00,19.166666666666668,25.1,1006.2,17,81.0,4.8,0.25378880000000004,0.0,Sunny/clear
2017-06-10 02:00:00,16.25,25.5,1006.3,17,140.0,3.4,0.27752015,0.0,Sunny/clear
2017-06-10 03:00:00,16.916666666666668,26.9,1006.1,15,141.0,3.6,0.3012515,0.3012515,Sunny/clear
2017-06-10 04:00:00,16.083333333333332,27.9,1005.8,18,171.0,2.3,0.3638454266666665,0.0,Sunny/clear
2017-06-10 05:00:00,17.083333333333332,28.2,1005.2,17,155.0,2.2,0.4264393533333333,0.0,Sunny/clear
2017-06-10 06:00:00,23.25,28.8,1004.7,17,128.0,2.7,0.48903328,0.48903328,Sunny/clear
2017-06-10 07:00:00,22.16666666666667,29.0,1004.3,18,176.0,2.8,0.47022111,0.0,Sunny/clear
2017-06-10 08:00:00,18.5,28.8,1003.8,19,174.0,2.5,0.45140894,0.0,Sunny/clear
2017-06-10 09:00:00,18.75,28.6,1003.4,20,196.0,2.5,0.43259677,0.43259677,Sunny/clear
2017-06-10 10:00:00,19.5,27.8,1003.3,21,157.0,2.5,0.4371629333333333,0.0,Sunny/clear
2017-06-10 11:00:00,18.666666666666668,26.6,1003.8,21,158.0,3.0,0.4417290966666667,0.0,Sunny/clear
2017-06-10 12:00:00,16.25,25.3,1004.5,22,175.0,2.4,0.44629526,0.44629526,Sunny/clear
2017-06-10 13:00:00,15.583333333333336,24.2,1005.5,21,208.0,2.2,0.4387760266666667,0.0,Sunny/clear
2017-06-10 14:00:00,16.416666666666668,22.6,1006.0,26,217.0,1.7,0.4312567933333333,0.0,Sunny/clear
2017-06-10 15:00:00,18.916666666666668,21.8,1006.1,26,227.0,1.9,0.42373756,0.42373756,Sunny/clear
2017-06-10 16:00:00,19.83333333333333,20.6,1005.9,29,206.0,1.1,0.4182947066666667,0.0,Sunny/clear
2017-06-10 17:00:00,15.5,19.5,1005.7,34,202.0,0.7,0.41285185333333335,0.0,Sunny/clear
2017-06-10 20:00:00,27.33333333333333,17.1,1005.7,45,38.0,0.7,0.43092264,0.0,Sunny/clear
2017-06-10 21:00:00,28.66666666666667,15.8,1006.2,49,51.0,0.7,0.44267946,0.44267946,Sunny/clear
2017-06-10 22:00:00,27.41666666666667,18.3,1006.8,46,62.0,1.2,0.4685060400000001,0.0,Sunny/clear
2017-06-10 23:00:00,31.25,20.7,1007.0,38,40.0,1.1,0.4943326200000001,0.0,Sunny/clear
2017-06-11 00:00:00,35.166666666666664,22.6,1007.0,32,72.0,1.8,0.5201592,0.5201592,Sunny/clear
2017-06-11 01:00:00,37.66666666666666,24.3,1007.1,27,76.0,2.7,0.5276847766666667,0.0,Sunny/clear
2017-06-11 02:00:00,32.666666666666664,26.0,1006.9,21,133.0,2.2,0.5352103533333333,0.0,Sunny/clear
2017-06-11 03:00:00,38.16666666666666,27.1,1006.7,19,147.0,2.3,0.54273593,0.54273593,Sunny/clear
2017-06-11 04:00:00,29.08333333333333,28.6,1006.1,17,146.0,2.1,0.50915977,0.0,Sunny/clear
2017-06-11 05:00:00,21.58333333333333,29.2,1005.8,20,180.0,2.1,0.4755836100000001,0.0,Sunny/clear
2017-06-11 06:00:00,27.08333333333333,29.8,1004.8,20,211.0,2.5,0.44200745,0.44200745,Sunny/clear
2017-06-11 07:00:00,32.333333333333336,30.6,1004.2,23,191.0,2.6,0.4765811333333333,0.0,Sunny/clear
2017-06-11 08:00:00,34.833333333333336,30.2,1003.6,28,200.0,3.1,0.5111548166666666,0.0,Sunny/clear
2017-06-11 09:00:00,38.91666666666666,29.0,1004.2,29,87.0,2.8,0.5457285,0.5457285,Sunny/clear
2017-06-11 10:00:00,35.833333333333336,27.3,1005.5,40,46.0,0.9,0.6189258666666666,0.0,Rain
2017-06-11 11:00:00,40.25,23.2,1004.5,66,132.0,2.0,0.6921232333333333,0.0,Rain
2017-06-11 12:00:00,37.333333333333336,23.3,1005.3,59,68.0,1.1,0.7653206,0.7653206,Rain
2017-06-11 13:00:00,39.75,22.9,1006.2,55,75.0,1.5,0.7835350000000001,0.0,Sunny/clear
2017-06-11 14:00:00,32.75,23.3,1006.7,41,91.0,2.4,0.8017494000000001,0.0,Sunny/clear
2017-06-11 15:00:00,30.41666666666667,22.8,1007.3,38,88.0,1.9,0.8199638000000001,0.8199638000000001,Sunny/clear
2017-06-11 16:00:00,27.91666666666667,21.4,1007.5,43,50.0,1.3,0.7943047666666667,0.0,Sunny/clear
2017-06-11 17:00:00,25.08333333333333,20.4,1007.1,48,59.0,1.4,0.7686457333333333,0.0,Sunny/clear
2017-06-11 18:00:00,22.83333333333333,20.4,1007.1,43,55.0,1.2,0.7429866999999999,0.7429866999999999,Sunny/clear
2017-06-11 19:00:00,24.66666666666667,20.5,1007.7,42,30.0,1.6,0.7360455133333332,0.0,Sunny/clear
2017-06-11 20:00:00,22.33333333333333,20.9,1006.2,35,120.0,3.7,0.7291043266666667,0.0,Sunny/clear
2017-06-11 21:00:00,25.91666666666667,19.9,1007.9,38,61.0,2.5,0.72216314,0.72216314,Sunny/clear
2017-06-11 22:00:00,29.33333333333333,20.2,1007.8,41,82.0,2.5,0.7005360600000001,0.0,Sunny/clear
2017-06-11 23:00:00,33.75,21.9,1008.7,31,68.0,2.6,0.6789089800000001,0.0,Sunny/clear
2017-06-12 00:00:00,38.25,22.9,1009.3,29,79.0,3.9,0.6572819000000001,0.6572819000000001,Sunny/clear
2017-06-12 01:00:00,34.0,23.0,1009.4,31,51.0,3.9,0.6042084166666667,0.0,Rain
2017-06-12 02:00:00,27.91666666666667,25.1,1009.2,31,78.0,4.3,0.5511349333333333,0.0,Sunny/clear
2017-06-12 03:00:00,31.0,26.6,1009.3,26,88.0,5.3,0.49806145,0.49806145,Sunny/clear
2017-06-12 04:00:00,30.0,26.5,1009.0,30,78.0,4.7,0.5353078333333333,0.0,Sunny/clear
2017-06-12 05:00:00,23.83333333333333,25.9,1009.1,33,87.0,4.5,0.5725542166666666,0.0,Sunny/clear
2017-06-12 06:00:00,35.666666666666664,26.8,1008.9,35,91.0,4.8,0.6098005999999999,0.6098005999999999,Sunny/clear
2017-06-12 07:00:00,34.166666666666664,26.4,1008.3,39,119.0,4.3,0.6570863866666665,0.0,Sunny/clear
2017-06-12 08:00:00,35.416666666666664,25.9,1007.9,44,136.0,3.1,0.7043721733333332,0.0,Sunny/clear
2017-06-12 09:00:00,39.0,25.3,1008.0,44,133.0,3.4,0.75165796,0.75165796,Sunny/clear
2017-06-12 10:00:00,38.833333333333336,24.4,1008.5,39,95.0,4.1,0.80971682,0.0,Sunny/clear
2017-06-12 11:00:00,37.91666666666666,23.2,1008.7,41,98.0,3.5,0.8677756799999999,0.0,Sunny/clear
2017-06-12 12:00:00,34.5,22.9,1009.7,42,117.0,2.3,0.92583454,0.92583454,Sunny/clear
2017-06-12 13:00:00,34.666666666666664,22.7,1010.3,42,110.0,2.2,0.93336496,0.0,Sunny/clear
2017-06-12 14:00:00,30.91666666666667,22.3,1011.0,43,103.0,1.9,0.94089538,0.0,Sunny/clear
2017-06-12 15:00:00,34.916666666666664,21.9,1011.2,45,111.0,1.1,0.9484258,0.9484258,Sunny/clear
2017-06-12 16:00:00,34.833333333333336,21.8,1011.2,45,98.0,1.0,1.0316259666666667,0.0,Sunny/clear
2017-06-12 17:00:00,33.166666666666664,21.4,1011.7,48,94.0,1.1,1.1148261333333334,0.0,Sunny/clear
2017-06-12 18:00:00,33.916666666666664,21.5,1011.8,47,213.0,1.2,1.1980263,1.1980263,Sunny/clear
2017-06-12 19:00:00,36.41666666666666,21.2,1011.2,49,103.0,1.5,1.2226919333333333,0.0,Sunny/clear
2017-06-12 20:00:00,35.333333333333336,20.7,1011.0,50,79.0,1.7,1.2473575666666668,0.0,Sunny/clear
2017-06-12 21:00:00,35.916666666666664,20.3,1011.4,50,293.0,0.3,1.2720232,1.2720232,Sunny/clear
2017-06-12 22:00:00,40.0,20.5,1011.4,49,51.0,1.8,1.3081712666666667,0.0,Sunny/clear
2017-06-12 23:00:00,43.0,21.1,1011.1,48,86.0,1.6,1.3443193333333332,0.0,Sunny/clear
2017-06-13 00:00:00,45.83333333333334,21.1,1012.0,48,26.0,1.5,1.3804674,1.3804674,Sunny/clear
2017-06-13 01:00:00,42.66666666666666,18.2,1012.7,71,58.0,3.1,1.3829165333333333,0.0,Rain
2017-06-13 02:00:00,41.16666666666666,16.4,1012.7,85,325.0,0.9,1.3853656666666667,0.0,Rain
2017-06-13 03:00:00,39.91666666666666,16.3,1012.8,91,235.0,1.4,1.3878148,1.3878148,Rain
